Default Dataset,,Dataset 1,,Dataset 2,,Dataset 3,,Dataset 4,,Dataset 5,,Dataset 6,,Dataset 7,,Dataset 8,,Dataset 9,,Dataset 10,,Dataset 11,,Dataset 12,,Dataset 13,,Dataset 14,,Dataset 15,,Dataset 16,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
3.942428835,17.59312681,3.987999134,16.79904011,3.960656955,15.64194236,3.951542895,14.53022098,3.951542895,13.4298437,3.942428835,12.39753099,3.960656955,11.44462695,4.024455373,10.40097015,4.042683493,9.277904679,3.915086656,8.018710058,3.769261699,6.850268203,3.532296145,5.517336961,3.167733754,4.263814388,3.258874352,3.106716629,2.794057303,2.800426045,2.766715124,1.63198419,3.049250977,0.032466699
3.942428835,17.54775043,3.978885074,16.61753458,3.960656955,15.56253369,3.960656955,14.62097374,3.960656955,13.38446732,3.969771014,12.32946642,3.969771014,11.38790648,4.042683493,10.35559377,4.042683493,9.238200344,3.905972596,7.973333676,3.76014764,6.793547725,3.568752384,5.557041296,3.204189993,4.263814388,3.295330591,3.106716629,2.812285423,2.70967328,2.794057303,1.643328286,3.058365037,-0.001565588
3.987999134,17.71791187,3.997113194,16.93516926,3.987999134,15.75538331,3.960656955,14.4848446,3.987999134,13.53194056,3.991037154,12.37862416,3.969771014,11.34253009,4.042683493,10.31021739,4.033569433,9.209840105,3.924200716,8.109462824,3.808755958,6.865393664,3.559638324,5.534353104,3.240646232,4.263814388,3.33178683,3.106716629,2.821399482,2.652952801,2.794057303,1.597951903,3.094821276,-0.001565588
3.978885074,17.66119139,3.997113194,16.88979288,4.006227254,15.83479198,3.960656955,14.45081231,3.987999134,13.48656418,4.006227254,12.57903652,3.969771014,11.30282576,4.051797552,10.40097015,4.079139732,9.243872392,3.933314775,8.064086441,3.842174178,6.906988682,3.605208623,5.534353104,3.277102471,4.263814388,3.368243069,3.106716629,2.821399482,2.607576419,2.794057303,1.55257552,3.131277515,-0.001565588
3.978885074,17.615815,3.997113194,16.8444165,4.006227254,15.7894156,3.987999134,14.56425327,3.978885074,13.45253189,4.006227254,12.53366014,4.006227254,11.39925057,4.060911612,10.27051305,4.088253792,9.198496009,3.969771014,8.086774632,3.842174178,6.861612299,3.641664862,5.568385391,3.31355871,4.263814388,3.404699308,3.106716629,2.821399482,2.562200036,2.794057303,1.507199138,3.167733754,-0.001565588
3.978885074,17.58178272,4.006227254,16.75366373,4.009265273,15.71000693,4.009265273,14.62097374,3.997113194,13.71344609,4.006227254,12.48828376,4.006227254,11.36521828,4.070025672,10.35559377,4.115595971,9.255216487,3.960656955,8.04139825,3.878630417,6.941020969,3.678121102,5.568385391,3.35001495,4.263814388,3.441155547,3.106716629,2.821399482,2.516823653,2.794057303,1.461822755,3.204189993,-0.001565588
4.006227254,17.82000873,3.997113194,16.70828735,4.006227254,15.6589585,4.015341313,14.77979108,4.006227254,13.66806971,4.006227254,12.44290737,4.015341313,11.44462695,4.079139732,10.29887329,4.106481911,9.232528296,3.960656955,8.007365963,3.878630417,6.895644586,3.678121102,5.534353104,3.386471189,4.25814234,3.477611786,3.106716629,2.848741662,2.482791366,2.803171363,1.416446372,3.240646232,-0.001565588
4.006227254,17.77463234,3.997113194,16.67425506,3.997113194,15.61925416,4.015341313,14.7344147,4.006227254,13.62269332,4.042683493,12.56769243,4.042683493,11.51269153,4.088253792,10.24215281,4.14293815,9.2211842,3.987999134,8.120806919,3.869516357,6.861612299,3.714577341,5.585401535,3.422927428,4.263814388,3.514068026,3.106716629,2.857855722,2.437414983,2.803171363,1.371069989,3.277102471,-0.001565588
4.024455373,17.72925596,4.024455373,16.81038421,3.997113194,15.58522188,4.024455373,14.68903832,4.006227254,13.57731694,4.042683493,12.52231604,4.042683493,11.47298719,4.115595971,10.29887329,4.15205221,9.175807818,4.006227254,8.069758489,3.918124676,6.888081855,3.75103358,5.568385391,3.459383667,4.263814388,3.550524265,3.106716629,2.857855722,2.392038601,2.803171363,1.325693607,3.31355871,-0.001565588
4.015341313,17.68387958,4.060911612,16.78769602,4.042683493,15.76672741,4.045721513,14.64366194,4.024455373,13.54328465,4.042683493,12.47693966,4.063949632,11.42193876,4.106481911,10.2761851,4.173318349,9.130431435,4.015341313,8.109462824,3.905972596,6.838924107,3.787489819,5.557041296,3.495839906,4.263814388,3.586980504,3.106716629,2.857855722,2.346662218,2.803171363,1.280317224,3.35001495,-0.001565588
4.033569433,17.95613787,4.051797552,16.76500783,4.042683493,15.72135103,4.033569433,14.59828555,4.015341313,13.49790827,4.042683493,12.43156328,4.082177752,11.35765555,4.124710031,10.24215281,4.17028033,9.073710957,4.042683493,8.064086441,3.924200716,6.952365064,3.823946058,5.562713343,3.532296145,4.263814388,3.623436743,3.106716629,2.857855722,2.301285835,2.803171363,1.234940841,3.386471189,-0.001565588
4.042683493,17.8994174,4.082177752,16.73097554,4.063949632,15.66463055,4.033569433,14.56425327,4.042683493,13.64538152,4.033569433,12.39753099,4.088253792,11.42193876,4.13382409,10.18543233,4.16116627,9.03967867,4.051797552,8.109462824,3.951542895,6.895644586,3.860402297,5.568385391,3.568752384,4.25814234,3.659892982,3.106716629,2.885197901,2.255909453,2.794057303,1.200908554,3.422927428,-0.001565588
4.042683493,17.85404101,4.079139732,16.68559916,4.060911612,15.60791007,4.051797552,14.75710289,4.042683493,13.60000513,4.079139732,12.52231604,4.115595971,11.331186,4.124710031,10.16274414,4.209774589,9.085055052,4.079139732,8.04139825,3.969771014,6.850268203,3.878630417,5.528681056,3.605208623,4.263814388,3.696349221,3.106716629,2.885197901,2.21053307,2.839627602,1.359725894,3.459383667,-0.007237636
4.042683493,17.80866463,4.106481911,16.66291097,4.070025672,15.82344789,4.060911612,14.71172651,4.063949632,13.55462875,4.079139732,12.47693966,4.13382409,11.37656238,4.14293815,10.12871185,4.206736569,9.028334574,4.079139732,8.007365963,3.987999134,6.918332777,3.896858536,5.574057439,3.641664862,4.263814388,3.73280546,3.106716629,2.894311961,2.165156687,2.839627602,1.314349511,3.495839906,-0.007237636
4.042683493,17.76328825,4.115595971,16.60619049,4.070025672,15.7780715,4.079139732,14.66635013,4.060911612,13.50358032,4.079139732,12.43723533,4.13382409,11.28580961,4.15205221,10.08333547,4.197622509,9.005646382,4.115595971,7.984677771,3.987999134,6.878628442,3.933314775,5.568385391,3.678121102,4.25814234,3.769261699,3.106716629,2.90342602,2.1311244,2.839627602,1.268973128,3.532296145,-0.001565588
4.051797552,17.71791187,4.106481911,16.5835023,4.070025672,15.73269512,4.079139732,14.62097374,4.088253792,13.54328465,4.106481911,12.48828376,4.13382409,11.24043323,4.173318349,10.04552182,4.228002708,8.975395461,4.106481911,7.96198958,4.015341313,6.929676873,3.969771014,5.540025152,3.714577341,4.263814388,3.805717938,3.106716629,2.92165414,2.21053307,2.857855722,1.223596746,3.568752384,-0.001565588
4.079139732,17.94479378,4.13686211,16.54947001,4.079139732,15.55118959,4.079139732,14.57559736,4.106481911,13.50925237,4.115595971,12.43156328,4.13382409,11.2007289,4.188508449,10.15140005,4.215850628,8.926237713,4.13382409,7.927957293,4.024455373,6.872956395,4.006227254,5.551369248,3.75103358,4.263814388,3.842174178,3.106716629,2.9307682,2.153812591,2.848741662,1.166876267,3.605208623,-0.007237636
4.079139732,17.8994174,4.13382409,16.49842158,4.079139732,15.51148526,4.079139732,14.53022098,4.106481911,13.46387598,4.115595971,12.3861869,4.14293815,11.331186,4.188508449,10.10602366,4.252306868,8.948925904,4.14293815,7.973333676,4.024455373,6.838924107,4.024455373,5.517336961,3.787489819,4.263814388,3.878630417,3.106716629,2.948996319,2.085748017,2.866969781,1.280317224,3.641664862,-0.001565588
4.079139732,17.85404101,4.15205221,16.61753458,4.100405871,15.64194236,4.097367851,14.50186074,4.106481911,13.4298437,4.115595971,12.34081051,4.15205221,11.14968047,4.197622509,10.06064728,4.252306868,8.903549521,4.17028033,7.893925006,4.060911612,6.838924107,4.060911612,5.523009009,3.823946058,4.263814388,3.915086656,3.106716629,2.985452558,2.05171573,2.885197901,1.21225265,3.678121102,-0.001565588
4.070025672,17.82000873,4.16116627,16.5721582,4.097367851,15.58522188,4.106481911,14.64366194,4.124710031,13.39581141,4.14293815,12.44290737,4.16116627,11.24043323,4.206736569,10.0152709,4.270534987,8.858173139,4.188508449,7.842876575,4.088253792,6.838924107,4.097367851,5.517336961,3.860402297,4.263814388,3.951542895,3.106716629,3.021908798,2.029027539,2.885197901,1.166876267,3.714577341,-0.007237636
4.070025672,17.78597644,4.16116627,16.52678182,4.115595971,15.53417345,4.115595971,14.59828555,4.124710031,13.35043503,4.15205221,12.3861869,4.16116627,11.19505685,4.224964688,9.969894515,4.288763107,8.824140852,4.197622509,7.927957293,4.097367851,6.793547725,4.13382409,5.511664913,3.896858536,4.263814388,3.987999134,3.106716629,3.058365037,2.029027539,2.885197901,1.121499885,3.75103358,-0.001565588
4.106481911,18.02420245,4.16116627,16.48140544,4.15205221,15.50581321,4.115595971,14.55290917,4.124710031,13.30505865,4.15205221,12.34081051,4.173318349,11.10430408,4.243192808,9.913174037,4.316105286,8.778764469,4.197622509,7.88258091,4.124710031,6.80489182,4.17028033,5.488976722,3.933314775,4.263814388,4.024455373,3.106716629,3.094821276,2.023355491,2.894311961,1.076123502,3.787489819,-0.001565588
4.106481911,17.97882607,4.17028033,16.42468496,4.15205221,15.46043682,4.106481911,14.4621564,4.13382409,13.26535431,4.15205221,12.29543413,4.191546469,11.04380224,4.234078748,9.890485846,4.306991226,8.756076277,4.224964688,7.814516336,4.15205221,6.770859533,4.206736569,5.488976722,3.969771014,4.263814388,4.060911612,3.106716629,3.131277515,2.017683443,2.91254008,1.042091215,3.823946058,-0.001565588
4.106481911,17.93344968,4.179394389,16.37930857,4.15205221,15.42073249,4.124710031,14.51887688,4.15205221,13.22564998,4.173318349,12.23871365,4.206736569,11.09295999,4.261420927,9.856453559,4.352561525,8.744732182,4.246230828,7.772921319,4.188508449,6.759515438,4.243192808,5.488976722,4.006227254,4.25814234,4.097367851,3.106716629,3.167733754,2.017683443,2.92165414,1.144188076,3.860402297,-0.001565588
4.106481911,17.8880733,4.206736569,16.33393219,4.179394389,15.41506044,4.14293815,14.4848446,4.16116627,13.25968226,4.179394389,12.30677823,4.215850628,11.03623951,4.261420927,9.816749224,4.389017764,8.705027847,4.252306868,7.837204527,4.179394389,6.736827246,4.279649047,5.488976722,4.042683493,4.246798244,4.13382409,3.106716629,3.204189993,2.017683443,2.9307682,1.098811693,3.896858536,-0.007237636
4.115595971,17.83135282,4.197622509,16.311244,4.188508449,15.36968406,4.14293815,14.43946821,4.179394389,13.21430588,4.191546469,12.17064908,4.224964688,10.99086313,4.297877166,9.811077176,4.425474003,8.710699895,4.279649047,7.757795858,4.224964688,6.725483151,4.316105286,5.488976722,4.079139732,4.241126197,4.17028033,3.106716629,3.240646232,2.017683443,2.958110379,1.076123502,3.933314775,-0.001565588
4.13382409,17.77463234,4.215850628,16.27721171,4.197622509,15.32430768,4.15205221,14.38274774,4.188508449,13.1575854,4.188508449,12.1139286,4.224964688,10.94548674,4.306991226,9.765700793,4.461930242,8.693683751,4.270534987,7.735107666,4.261420927,6.719811103,4.352561525,5.488976722,4.106481911,4.241126197,4.206736569,3.106716629,3.277102471,2.017683443,2.985452558,1.042091215,3.969771014,-0.001565588
4.13382409,17.72925596,4.215850628,16.23183533,4.197622509,15.29027539,4.173318349,14.32602726,4.206736569,13.08952083,4.179394389,12.09124041,4.234078748,10.91145446,4.316105286,9.731668506,4.498386481,8.688011703,4.316105286,7.718091523,4.252306868,6.691450864,4.389017764,5.488976722,4.15205221,4.246798244,4.243192808,3.106716629,3.31355871,2.017683443,3.012794738,1.05343531,4.006227254,-0.001565588
4.13382409,17.68387958,4.224964688,16.19780304,4.215850628,15.2562431,4.188508449,14.39409183,4.206736569,13.04414444,4.224964688,12.1139286,4.261420927,10.87742217,4.352561525,9.714652362,4.534842721,8.688011703,4.352561525,7.712419475,4.297877166,6.714139055,4.425474003,5.488976722,4.188508449,4.241126197,4.279649047,3.106716629,3.35001495,2.017683443,3.021908798,1.019403023,4.042683493,-0.001565588
4.13382409,17.64417524,4.252306868,16.18645895,4.215850628,15.22221082,4.197622509,14.34871545,4.228002708,12.9949867,4.224964688,12.06855222,4.288763107,10.87742217,4.389017764,9.708980315,4.57129896,8.688011703,4.389017764,7.712419475,4.334333406,6.691450864,4.461930242,5.488976722,4.224964688,4.241126197,4.316105286,3.106716629,3.386471189,2.017683443,3.058365037,1.025075071,4.079139732,-0.001565588
4.14293815,17.59312681,4.261420927,16.14675461,4.243192808,15.17683443,4.197622509,14.31468316,4.261420927,12.95339168,4.224964688,12.02884788,4.297877166,10.83771783,4.425474003,9.708980315,4.607755199,8.688011703,4.425474003,7.712419475,4.370789645,6.697122911,4.498386481,5.488976722,4.261420927,4.241126197,4.352561525,3.106716629,3.422927428,2.017683443,3.076593156,1.064779406,4.115595971,-0.001565588
4.14293815,17.54775043,4.300915186,16.11839437,4.243192808,15.1371301,4.228002708,14.28065087,4.261420927,12.91935939,4.252306868,12.01183174,4.316105286,10.80368555,4.461930242,9.708980315,,,4.461930242,7.712419475,4.407245884,6.691450864,4.534842721,5.488976722,4.297877166,4.241126197,4.389017764,3.106716629,3.459383667,2.017683443,3.094821276,1.025075071,4.15205221,-0.001565588
4.17028033,17.6385032,4.334333406,16.08436209,4.279649047,15.10876986,4.224964688,14.2239304,4.288763107,12.91935939,4.261420927,11.96645536,4.352561525,10.7980135,4.498386481,9.686292123,,,4.498386481,7.712419475,4.443702123,6.691450864,4.57129896,5.488976722,4.334333406,4.241126197,4.425474003,3.106716629,3.495839906,2.017683443,3.131277515,1.025075071,4.188508449,-0.001565588
4.188508449,17.67253548,4.370789645,16.06734594,4.297877166,15.06906552,4.224964688,14.18989811,4.316105286,12.86263891,4.252306868,11.92107897,4.343447465,10.77532531,4.534842721,9.686292123,,,4.534842721,7.712419475,4.480158362,6.691450864,4.607755199,5.488976722,4.370789645,4.241126197,4.461930242,3.106716629,3.532296145,2.017683443,3.167733754,1.025075071,4.224964688,-0.001565588
4.197622509,17.615815,4.361675585,16.0389857,4.325219346,15.04070528,4.261420927,14.15586582,4.352561525,12.85129482,4.297877166,11.93242307,4.389017764,10.76398121,4.57129896,9.686292123,,,4.57129896,7.712419475,4.516614601,6.691450864,4.635097378,5.488976722,4.407245884,4.241126197,4.498386481,3.106716629,3.568752384,2.017683443,3.204189993,1.025075071,4.261420927,-0.001565588
4.197622509,17.57043862,4.407245884,16.0389857,4.352561525,15.01234505,4.261420927,14.11048944,4.389017764,12.84562277,4.325219346,11.92107897,4.425474003,10.75263712,4.607755199,9.686292123,,,4.607755199,7.712419475,4.55307084,6.691450864,,,4.443702123,4.241126197,4.534842721,3.106716629,3.605208623,2.017683443,3.240646232,1.019403023,4.297877166,-0.001565588
4.206736569,17.52506224,4.443702123,16.0389857,4.389017764,15.006673,4.279649047,14.05944101,4.425474003,12.83995072,4.334333406,11.87570259,4.461930242,10.75263712,4.644211438,9.686292123,,,4.635097378,7.712419475,4.589527079,6.691450864,,,4.480158362,4.241126197,4.57129896,3.106716629,3.641664862,2.017683443,3.277102471,1.030747119,4.334333406,-0.001565588
4.206736569,17.47968586,4.480158362,16.0389857,4.425474003,14.9953289,4.297877166,14.01406463,4.461930242,12.83995072,4.334333406,11.8416703,4.498386481,10.75263712,,,,,,,4.616869259,6.691450864,,,4.516614601,4.241126197,4.607755199,3.106716629,3.678121102,2.017683443,3.31355871,1.025075071,4.370789645,-0.001565588
4.228002708,17.43809084,4.516614601,16.0389857,4.461930242,14.9953289,4.334333406,13.97436029,4.498386481,12.83995072,4.370789645,11.8416703,4.534842721,10.75263712,,,,,,,,,,,4.55307084,4.241126197,4.635097378,3.106716629,3.714577341,2.017683443,3.35001495,1.019403023,4.407245884,-0.001565588
4.234078748,17.50237405,4.55307084,16.0389857,4.498386481,14.9953289,4.325219346,13.9516721,4.534842721,12.83995072,4.407245884,11.81898211,4.57129896,10.75263712,,,,,,,,,,,4.589527079,4.241126197,,,3.75103358,2.017683443,3.386471189,1.019403023,4.443702123,-0.001565588
4.252306868,17.38893309,4.589527079,16.0389857,4.534842721,14.9953289,4.370789645,13.95734415,4.57129896,12.83995072,4.443702123,11.81898211,4.607755199,10.75263712,,,,,,,,,,,,,,,3.787489819,2.017683443,3.422927428,1.019403023,4.480158362,-0.001565588
4.261420927,17.33221261,4.625983318,16.0389857,4.57129896,14.9953289,4.407245884,13.9516721,4.607755199,12.83995072,4.480158362,11.81898211,,,,,,,,,,,,,,,,,3.823946058,2.017683443,3.459383667,1.019403023,4.516614601,-0.001565588
4.288763107,17.29818032,4.653325498,16.0389857,4.607755199,14.9953289,4.443702123,13.92898391,4.635097378,12.83995072,4.516614601,11.81898211,,,,,,,,,,,,,,,,,3.860402297,2.017683443,3.495839906,1.019403023,4.55307084,-0.001565588
4.319143306,17.25280394,,,4.635097378,14.9953289,4.480158362,13.92898391,,,4.55307084,11.81898211,,,,,,,,,,,,,,,,,3.896858536,2.017683443,3.532296145,1.019403023,4.580413019,-0.001565588
4.306991226,17.21877166,,,,,4.516614601,13.92898391,,,4.589527079,11.81898211,,,,,,,,,,,,,,,,,3.933314775,2.017683443,3.568752384,1.019403023,,
4.352561525,17.19608346,,,,,4.55307084,13.92898391,,,4.625983318,11.81898211,,,,,,,,,,,,,,,,,3.969771014,2.017683443,3.605208623,1.030747119,,
4.389017764,17.15637913,,,,,4.589527079,13.92898391,,,,,,,,,,,,,,,,,,,,,4.006227254,2.017683443,3.641664862,1.019403023,,
4.425474003,17.15070708,,,,,4.625983318,13.92898391,,,,,,,,,,,,,,,,,,,,,4.042683493,2.017683443,3.678121102,1.019403023,,
4.461930242,17.13936299,,,,,,,,,,,,,,,,,,,,,,,,,,,4.079139732,2.017683443,3.714577341,1.019403023,,
4.498386481,17.13936299,,,,,,,,,,,,,,,,,,,,,,,,,,,4.115595971,2.017683443,3.75103358,1.019403023,,
4.534842721,17.12801889,,,,,,,,,,,,,,,,,,,,,,,,,,,4.15205221,2.017683443,3.787489819,1.019403023,,
4.57129896,17.12801889,,,,,,,,,,,,,,,,,,,,,,,,,,,4.188508449,2.017683443,3.823946058,1.019403023,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.224964688,2.017683443,3.860402297,1.019403023,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.261420927,2.017683443,3.896858536,1.019403023,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.297877166,2.017683443,3.933314775,1.019403023,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.334333406,2.017683443,3.969771014,1.019403023,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.370789645,2.017683443,4.006227254,1.025075071,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.407245884,2.017683443,4.042683493,1.019403023,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.443702123,2.017683443,4.079139732,1.019403023,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.480158362,2.017683443,4.115595971,1.019403023,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.516614601,2.017683443,4.15205221,1.019403023,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.55307084,2.017683443,4.188508449,1.019403023,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.589527079,2.017683443,4.224964688,1.019403023,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.616869259,2.017683443,4.261420927,1.019403023,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.297877166,1.019403023,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.334333406,1.019403023,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.370789645,1.019403023,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.407245884,1.019403023,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.443702123,1.019403023,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.480158362,1.019403023,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.516614601,1.019403023,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.55307084,1.019403023,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.589527079,1.019403023,,
